Nanolab elapsed time (ms),NR exptime (s),X Acceleration (G),Y Acceleration (G),Z Acceleration (G),Flight Altitude (ft)
1052186,922,-0.05,0.02,1.01,74.21
1052214,922,-0.05,0.02,1.01,74.21
1052288,922.16,-0.04,0.01,1.01,74.21
1052320,922.16,-0.04,0.01,1.01,74.21
1052368,922.16,-0.05,0.03,1.02,74.21
1052400,922.16,-0.05,0.03,1.02,74.21
1052470,922.32,-0.05,0.02,1.01,74.21
1052502,922.32,-0.05,0.02,1.01,74.21
1052572,922.48,-0.04,0.01,1.02,74.21
1052604,922.48,-0.04,0.01,1.02,74.21
1052652,922.48,-0.05,0.02,1.02,74.21
1052684,922.48,-0.05,0.02,1.02,74.21
1052755,922.64,-0.04,0.02,1,74.21
1052787,922.64,-0.04,0.02,1,74.21
1052843,922.64,-0.04,0.02,1.02,74.21
1052873,922.64,-0.04,0.02,1.02,74.21
1052947,922.8,-0.05,0,1.03,74.21
1052976,922.8,-0.05,0,1.03,74.21
1053049,922.96,-0.05,0.02,1.03,74.21
1053078,922.96,-0.05,0.02,1.03,74.21
1053129,922.96,-0.05,0.01,1.02,74.21
1053158,922.96,-0.05,0.01,1.02,74.21
1053231,923.12,-0.05,0.01,1.02,74.21
1053263,923.12,-0.05,0.01,1.02,74.21
1053311,923.12,-0.04,0.01,1.01,74.21
1053343,923.12,-0.04,0.01,1.01,74.21
1053413,923.28,-0.05,0.01,1.01,74.21
1053445,923.28,-0.05,0.01,1.01,74.21
1053493,923.28,-0.05,0.02,1.02,74.21
1053525,923.28,-0.05,0.02,1.02,74.21
1053595,923.44,-0.05,0.02,1.02,74.21
1053627,923.44,-0.05,0.02,1.02,74.21
1053701,923.6,-0.05,0.01,1.01,74.21
1053730,923.6,-0.05,0.01,1.01,74.21
1053781,923.6,-0.04,0.01,1.02,74.21
1053810,923.6,-0.04,0.01,1.02,74.21
1053841,923.6,-0.04,0.01,1.02,74.21
1054720,923.76,-0.05,0.01,1,74.21
1054751,923.76,-0.05,0.01,1,74.21
1054803,923.92,-0.04,0.01,1.01,74.21
1054841,923.92,-0.04,0.01,1.01,74.21
1054892,923.92,-0.04,0.02,1.02,74.21
1054921,923.92,-0.04,0.02,1.02,74.21
1054973,923.92,-0.05,0.02,1.02,74.21
1055001,923.92,-0.05,0.02,1.02,74.21
1055053,923.92,-0.05,0.02,1.02,74.21
1055081,923.92,-0.05,0.02,1.02,74.21
1055136,0,-0.04,0.01,1.02,0
1055165,0,-0.04,0.01,1.02,0
1055219,0.01,-0.05,0.02,1.02,-0.03
1055248,0.01,-0.05,0.02,1.02,-0.03
1055302,-0.69,-0.05,0.02,1.01,34.96
1055334,-0.69,-0.05,0.02,1.01,34.96
1055402,0.03,-0.04,0.02,1.02,0
1055434,0.03,-0.04,0.02,1.02,0
1055504,925.36,-0.05,0.02,1.01,74.21
1055536,925.36,-0.05,0.02,1.01,74.21
1055584,925.36,-0.05,0.03,1.02,74.21
1055616,925.36,-0.05,0.03,1.02,74.21
1055687,925.52,-0.05,0.03,1.01,74.21
1055719,925.52,-0.05,0.03,1.01,74.21
1055789,925.68,-0.05,0.02,1.01,74.21
1055821,925.68,-0.05,0.02,1.01,74.21
1055872,925.68,-0.04,0.02,1.02,74.21
1055901,925.68,-0.04,0.02,1.02,74.21
1055981,925.84,-0.04,0.02,1.02,74.21
1056010,925.84,-0.04,0.02,1.02,74.21
1056061,925.84,-0.05,0.02,1.01,74.21
1056090,925.84,-0.05,0.02,1.01,74.21
1056164,926,-0.04,0.02,1.02,74.21
1056193,926,-0.04,0.02,1.02,74.21
1056267,926.16,-0.06,0.02,1.02,74.21
1056299,926.16,-0.06,0.02,1.02,74.21
1056347,926.16,-0.04,0.02,1.01,74.21
1056387,926.16,-0.04,0.02,1.01,74.21
1056457,926.32,-0.04,0.02,1.01,74.21
1056489,926.32,-0.04,0.02,1.01,74.21
1056537,926.32,-0.05,0.01,1.02,74.21
1056569,926.32,-0.05,0.01,1.02,74.21
1056640,926.48,-0.05,0.02,1.03,74.21
1056672,926.48,-0.05,0.02,1.03,74.21
1056746,926.64,-0.04,0.02,1.02,74.21
1056775,926.64,-0.04,0.02,1.02,74.21
1056826,926.64,-0.04,0.02,1.01,74.21
1056855,926.64,-0.04,0.02,1.01,74.21
1056929,926.8,-0.04,0.02,1.01,74.21
1056958,926.8,-0.04,0.02,1.01,74.21
1057009,926.8,-0.05,0.01,1.02,74.21
1057042,926.8,-0.05,0.01,1.02,74.21
1057117,926.96,-0.05,0.02,1.02,74.21
1057149,926.96,-0.05,0.02,1.02,74.21
1058028,927.12,-0.05,0.02,1.01,74.21
1058059,927.12,-0.05,0.02,1.01,74.21
1058111,927.28,-0.05,0.02,1.01,74.21
1058143,927.28,-0.05,0.02,1.01,74.21
1058192,927.28,-0.06,0.01,1.01,74.21
1058224,927.28,-0.06,0.01,1.01,74.21
1058272,927.28,-0.05,0.02,1.01,74.21
1058304,927.28,-0.05,0.02,1.01,74.21
1058353,927.28,-0.04,0.01,0.99,74.21
1058385,927.28,-0.04,0.01,0.99,74.21
1058439,0,-0.04,0.02,1,0
1058468,0,-0.04,0.02,1,0
1058522,0.01,-0.05,0.01,1.01,-0.03
1058551,0.01,-0.05,0.01,1.01,-0.03
1058624,-0.69,-0.05,0.02,1.02,34.96
1058652,-0.69,-0.05,0.02,1.02,34.96
1058726,928.56,-0.05,0.01,1.02,74.21
1058755,928.56,-0.05,0.01,1.02,74.21
1058829,928.72,-0.04,0.02,1.02,74.21
1058861,928.72,-0.04,0.02,1.02,74.21
1058909,928.72,-0.04,0.02,1.01,74.21
1058941,928.72,-0.04,0.02,1.01,74.21
1059017,928.88,-0.04,0.01,1.02,74.21
1059050,928.88,-0.04,0.01,1.02,74.21
1059099,928.88,-0.04,0.03,1.01,74.21
1059130,928.88,-0.04,0.03,1.01,74.21
1059201,929.04,-0.04,0.02,1.02,74.21
1059233,929.04,-0.04,0.02,1.02,74.21
1059304,929.2,-0.05,0.02,1.03,74.21
1059336,929.2,-0.05,0.02,1.03,74.21
1059387,929.2,-0.05,0.01,1.01,74.21
1059416,929.2,-0.05,0.01,1.01,74.21
1059490,929.36,-0.04,0.02,1.02,74.21
1059519,929.36,-0.04,0.02,1.02,74.21
1059570,929.36,-0.05,0.02,1.02,74.21
1059599,929.36,-0.05,0.02,1.02,74.21
1059673,929.52,-0.05,0.02,1.01,74.21
1059702,929.52,-0.05,0.02,1.01,74.21
1059776,929.68,-0.05,0.02,1.02,74.21
1059808,929.68,-0.05,0.02,1.02,74.21
1059856,929.68,-0.04,0.02,1.01,74.21
1059888,929.68,-0.04,0.02,1.01,74.21
1059959,929.84,-0.04,0.02,1.02,74.21
1059991,929.84,-0.04,0.02,1.02,74.21
1060039,929.84,-0.04,0.01,1.02,74.21
1060071,929.84,-0.04,0.01,1.02,74.21
1060142,930,-0.05,0.02,1.02,74.21
1060179,930,-0.05,0.02,1.02,74.21
1060254,930.16,-0.04,0.02,1.01,74.21
1060283,930.16,-0.04,0.02,1.01,74.21
1060334,930.16,-0.05,0.02,1.01,74.21
1060363,930.16,-0.05,0.02,1.01,74.21
1060437,930.32,-0.04,0.02,1.01,74.21
1060466,930.32,-0.04,0.02,1.01,74.21
1060517,930.32,-0.05,0.02,1.02,74.21
1060546,930.32,-0.05,0.02,1.02,74.21
1060578,930.32,-0.05,0.02,1.02,74.21
1061460,930.48,-0.05,0.01,1.01,74.21
1061489,930.48,-0.05,0.01,1.01,74.21
1061543,930.64,-0.04,0.02,1.02,74.21
1061572,930.64,-0.04,0.02,1.02,74.21
1061624,930.64,-0.04,0.02,1,74.21
1061653,930.64,-0.04,0.02,1,74.21
1061705,930.64,-0.05,0.02,1.02,74.21
1061734,930.64,-0.05,0.02,1.02,74.21
1061785,930.64,-0.05,0.01,1.02,74.21
1061814,930.64,-0.05,0.01,1.02,74.21
1061869,0,-0.04,0.02,1.01,0
1061901,0,-0.04,0.02,1.01,0
1061952,0.01,-0.05,0.01,1.02,-0.03
1061984,0.01,-0.05,0.01,1.02,-0.03
1062036,-0.69,-0.05,0.03,1.02,34.96
1062073,-0.69,-0.05,0.03,1.02,34.96
1062143,0.03,-0.04,0.01,1.01,0
1062175,0.03,-0.04,0.01,1.01,0
1062246,932.08,-0.05,0.02,1.02,74.21
1062278,932.08,-0.05,0.02,1.02,74.21
1062349,932.24,-0.05,0.01,1.03,74.21
1062381,932.24,-0.05,0.01,1.03,74.21
1062432,932.24,-0.04,0.02,1.02,74.21
1062461,932.24,-0.04,0.02,1.02,74.21
1062535,932.4,-0.04,0.02,1.01,74.21
1062564,932.4,-0.04,0.02,1.01,74.21
1062615,932.4,-0.05,0.02,1.02,74.21
1062644,932.4,-0.05,0.02,1.02,74.21
1062718,932.56,-0.04,0.03,1.01,74.21
1062747,932.56,-0.04,0.03,1.01,74.21
1062821,932.72,-0.05,0.01,1.02,74.21
1062853,932.72,-0.05,0.01,1.02,74.21
1062901,932.72,-0.05,0.02,1.01,74.21
1062933,932.72,-0.05,0.02,1.01,74.21
1063004,932.88,-0.04,0.03,1.02,74.21
1063036,932.88,-0.04,0.03,1.02,74.21
1063084,932.88,-0.05,0.02,1.03,74.21
1063116,932.88,-0.05,0.02,1.03,74.21
1063187,933.04,-0.04,0.02,1.01,74.21
1063219,933.04,-0.04,0.02,1.01,74.21
1063299,933.2,-0.05,0.01,1.03,74.21
1063328,933.2,-0.05,0.01,1.03,74.21
1063388,933.2,-0.04,0.02,1.02,74.21
1063416,933.2,-0.04,0.02,1.02,74.21
1063490,933.36,-0.04,0.02,1.04,74.21
1063519,933.36,-0.04,0.02,1.04,74.21
1063570,933.36,-0.05,0.02,1.01,74.21
1063599,933.36,-0.05,0.02,1.01,74.21
1063673,933.52,-0.05,0.01,1.01,74.21
1063705,933.52,-0.05,0.01,1.01,74.21
1063753,933.52,-0.05,0.01,1.01,74.21
1063785,933.52,-0.05,0.01,1.01,74.21
1063856,933.68,-0.04,0.01,1.02,74.21
1063888,933.68,-0.04,0.01,1.02,74.21
1063959,933.84,-0.05,0.02,1.02,74.21
1063991,933.84,-0.05,0.02,1.02,74.21
1064020,933.84,-0.05,0.02,1.02,74.21
1064879,933.84,-0.04,0.02,1.03,74.21
1064907,933.84,-0.04,0.02,1.03,74.21
1064962,934,-0.04,0.02,1.03,74.21
1064994,934,-0.04,0.02,1.03,74.21
1065043,934,-0.04,0.01,1.02,74.21
1065075,934,-0.04,0.01,1.02,74.21
1065123,934,-0.05,0.02,1.02,74.21
1065162,934,-0.05,0.02,1.02,74.21
1065210,934,-0.05,0.01,1.02,74.21
1065242,934,-0.05,0.01,1.02,74.21
1065294,0,-0.04,0.02,1.03,0
1065326,0,-0.04,0.02,1.03,0
1065381,0.01,-0.04,0.01,1.02,-0.03
1065410,0.01,-0.04,0.01,1.02,-0.03
1065464,-0.69,-0.04,0.02,1.03,34.96
1065493,-0.69,-0.04,0.02,1.03,34.96
1065547,0.03,-0.06,0.02,1.03,0
1065576,0.03,-0.06,0.02,1.03,0
1065647,0,-0.05,0.02,1,0
1065676,0,-0.05,0.02,1,0
1065750,935.6,-0.04,0.02,1.02,74.21
1065779,935.6,-0.04,0.02,1.02,74.21
1065830,935.6,-0.05,0.02,1.03,74.21
1065862,935.6,-0.05,0.02,1.03,74.21
1065933,935.76,-0.04,0.02,1.01,74.21
1065965,935.76,-0.04,0.02,1.01,74.21
1066036,935.92,-0.05,0.02,1,74.21
1066068,935.92,-0.05,0.02,1,74.21
1066116,935.92,-0.05,0.02,1.02,74.21
1066148,935.92,-0.05,0.02,1.02,74.21
1066219,936.08,-0.05,0.02,1.03,74.21
1066251,936.08,-0.05,0.02,1.03,74.21
1066309,936.08,-0.05,0.02,1.02,74.21
1066338,936.08,-0.05,0.02,1.02,74.21
1066412,936.24,-0.05,0.02,1.02,74.21
1066441,936.24,-0.05,0.02,1.02,74.21
1066515,936.4,-0.05,0.01,1,74.21
1066544,936.4,-0.05,0.01,1,74.21
1066595,936.4,-0.05,0.02,1.01,74.21
1066624,936.4,-0.05,0.02,1.01,74.21
1066698,936.56,-0.05,0.02,1.02,74.21
1066730,936.56,-0.05,0.02,1.02,74.21
1066778,936.56,-0.05,0.02,1.02,74.21
1066810,936.56,-0.05,0.02,1.02,74.21
1066881,936.72,-0.04,0.01,1.02,74.21
1066913,936.72,-0.04,0.01,1.02,74.21
1066984,936.88,-0.04,0.01,1.03,74.21
1067016,936.88,-0.04,0.01,1.03,74.21
1067064,936.88,-0.04,0.02,1.01,74.21
1067096,936.88,-0.04,0.02,1.01,74.21
1067167,937.04,-0.05,0.02,1.01,74.21
1067199,937.04,-0.05,0.02,1.01,74.21
1067250,937.04,-0.05,0.02,1.01,74.21
1067279,937.04,-0.05,0.02,1.01,74.21
1067353,937.2,-0.04,0.02,1.01,74.21
1067382,937.2,-0.04,0.02,1.01,74.21
1067414,937.2,-0.04,0.02,1.01,74.21
1068299,937.36,-0.05,0.02,1.01,74.21
1068331,937.36,-0.05,0.02,1.01,74.21
1068383,937.52,-0.04,0.02,1.01,74.21
1068415,937.52,-0.04,0.02,1.01,74.21
1068466,937.52,-0.05,0.01,1.03,74.21
1068495,937.52,-0.05,0.01,1.03,74.21
1068547,937.52,-0.04,0.02,1.01,74.21
1068576,937.52,-0.04,0.02,1.01,74.21
1068627,937.52,-0.05,0.01,1.01,74.21
1068656,937.52,-0.05,0.01,1.01,74.21
1068711,0,-0.05,0.01,1.03,0
1068740,0,-0.05,0.01,1.03,0
1068795,0.01,-0.04,0.02,1.02,-0.03
1068827,0.01,-0.04,0.02,1.02,-0.03
1068885,-0.69,-0.05,0.01,0.99,34.96
1068917,-0.69,-0.05,0.01,0.99,34.96
1068985,0.03,-0.05,0.03,1.02,0
1069017,0.03,-0.05,0.03,1.02,0
1069088,938.96,-0.04,0.01,1.03,74.21
1069120,938.96,-0.04,0.01,1.03,74.21
1069168,938.96,-0.04,0.02,1.01,74.21
1069200,938.96,-0.04,0.02,1.01,74.21
1069271,939.12,-0.04,0.01,1.03,74.21
1069303,939.12,-0.04,0.01,1.03,74.21
1069354,939.12,-0.05,0.02,1.02,74.21
1069390,939.12,-0.05,0.02,1.02,74.21
1069464,939.28,-0.05,0.02,1.02,74.21
1069493,939.28,-0.05,0.02,1.02,74.21
1069566,939.44,-0.05,0.02,1.01,74.21
1069595,939.44,-0.05,0.02,1.01,74.21
1069646,939.44,-0.05,0.02,1.04,74.21
1069675,939.44,-0.05,0.02,1.04,74.21
1069749,939.6,-0.04,0.02,1.01,74.21
1069781,939.6,-0.04,0.02,1.01,74.21
1069829,939.6,-0.05,0.02,1.01,74.21
1069861,939.6,-0.05,0.02,1.01,74.21
1069932,939.76,-0.05,0.01,1.01,74.21
1069964,939.76,-0.05,0.01,1.01,74.21
1070035,939.92,-0.06,0.01,1.01,74.21
1070067,939.92,-0.06,0.01,1.01,74.21
1070115,939.92,-0.05,0.02,1.03,74.21
1070147,939.92,-0.05,0.02,1.03,74.21
1070218,940.08,-0.04,0.02,1.02,74.21
1070250,940.08,-0.04,0.02,1.02,74.21
1070309,940.08,-0.05,0.02,1.03,74.21
1070338,940.08,-0.05,0.02,1.03,74.21
1070412,940.24,-0.04,0.02,1.03,74.21
1070441,940.24,-0.04,0.02,1.03,74.21
1070515,940.4,-0.05,0.02,1.01,74.21
1070550,940.4,-0.05,0.02,1.01,74.21
1070602,940.4,-0.04,0.02,1.01,74.21
1070631,940.4,-0.04,0.02,1.01,74.21
1070705,940.56,-0.04,0.02,1.03,74.21
1070737,940.56,-0.04,0.02,1.03,74.21
1070785,940.56,-0.05,0.02,1.01,74.21
1070817,940.56,-0.05,0.02,1.01,74.21
1070846,940.56,-0.05,0.02,1.01,74.21
1071728,940.72,-0.05,0.02,1.01,74.21
1071756,940.72,-0.05,0.02,1.01,74.21
1071811,940.88,-0.05,0.01,1.01,74.21
1071840,940.88,-0.05,0.01,1.01,74.21
1071891,940.88,-0.05,0.02,1.03,74.21
1071923,940.88,-0.05,0.02,1.03,74.21
1071972,940.88,-0.05,0.02,1.02,74.21
1072004,940.88,-0.05,0.02,1.02,74.21
1072053,940.88,-0.04,0.02,1.02,74.21
1072085,940.88,-0.04,0.02,1.02,74.21
1072137,0,-0.05,0.01,1.02,0
1072169,0,-0.05,0.01,1.02,0
1072220,0.01,-0.05,0.02,1.03,-0.03
1072252,0.01,-0.05,0.02,1.03,-0.03
1072304,-0.69,-0.05,0.02,1.02,34.96
1072336,-0.69,-0.05,0.02,1.02,34.96
1072407,0.03,-0.05,0.02,1.01,0
1072442,0.03,-0.05,0.02,1.01,0
1072516,942.32,-0.05,0.02,1.01,74.21
1072545,942.32,-0.05,0.02,1.01,74.21
1072619,942.48,-0.05,0.01,1.02,74.21
1072648,942.48,-0.05,0.01,1.02,74.21
1072699,942.48,-0.04,0.01,1.02,74.21
1072728,942.48,-0.04,0.01,1.02,74.21
1072802,942.64,-0.05,0.01,1.02,74.21
1072834,942.64,-0.05,0.01,1.02,74.21
1072882,942.64,-0.05,0.02,1.01,74.21
1072914,942.64,-0.05,0.02,1.01,74.21
1072985,942.8,-0.04,0.01,1.01,74.21
1073017,942.8,-0.04,0.01,1.01,74.21
1073088,942.96,-0.04,0.02,1.02,74.21
1073120,942.96,-0.04,0.02,1.02,74.21
1073168,942.96,-0.04,0.02,1,74.21
1073200,942.96,-0.04,0.02,1,74.21
1073271,943.12,-0.04,0.02,1.02,74.21
1073303,943.12,-0.04,0.02,1.02,74.21
1073354,943.12,-0.05,0.02,1.01,74.21
1073383,943.12,-0.05,0.02,1.01,74.21
1073457,943.28,-0.04,0.01,1.03,74.21
1073486,943.28,-0.04,0.01,1.03,74.21
1073560,943.44,-0.04,0.03,1.03,74.21
1073589,943.44,-0.04,0.03,1.03,74.21
1073647,943.44,-0.04,0.01,1.02,74.21
1073676,943.44,-0.04,0.01,1.02,74.21
1073750,943.6,-0.04,0.02,1.02,74.21
1073782,943.6,-0.04,0.02,1.02,74.21
1073830,943.6,-0.05,0.02,1.03,74.21
1073862,943.6,-0.05,0.02,1.03,74.21
1073933,943.76,-0.05,0.02,1,74.21
1073965,943.76,-0.05,0.02,1,74.21
1074036,943.92,-0.04,0.02,1.02,74.21
1074068,943.92,-0.04,0.02,1.02,74.21
1074116,943.92,-0.05,0.02,1.01,74.21
1074148,943.92,-0.05,0.02,1.01,74.21
1074222,944.08,-0.04,0.01,1.02,74.21
1074251,944.08,-0.04,0.01,1.02,74.21
1074283,944.08,-0.04,0.01,1.02,74.21
1075162,944.24,-0.05,0.02,1.01,74.21
1075193,944.24,-0.05,0.02,1.01,74.21
1075245,944.4,-0.04,0.01,1,74.21
1075277,944.4,-0.04,0.01,1,74.21
1075325,944.4,-0.05,0.01,1.02,74.21
1075357,944.4,-0.05,0.01,1.02,74.21
1075409,944.4,-0.05,0.01,1.01,74.21
1075438,944.4,-0.05,0.01,1.01,74.21
1075490,944.4,-0.04,0.01,1.02,74.21
1075519,944.4,-0.04,0.01,1.02,74.21
1075580,0,-0.04,0.02,1.01,0
1075609,0,-0.04,0.02,1.01,0
1075663,0.01,-0.04,0.02,1.02,-0.03
1075692,0.01,-0.04,0.02,1.02,-0.03
1075765,-0.69,-0.05,0.03,1.02,34.96
1075793,-0.69,-0.05,0.03,1.02,34.96
1075867,945.68,-0.05,0.02,1.02,74.21
1075899,945.68,-0.05,0.02,1.02,74.21
1075970,945.84,-0.05,0.01,1.02,74.21
1076002,945.84,-0.05,0.01,1.02,74.21
1076050,945.84,-0.04,0.02,1.01,74.21
1076082,945.84,-0.04,0.02,1.01,74.21
1076153,946,-0.04,0.02,1.03,74.21
1076185,946,-0.04,0.02,1.03,74.21
1076233,946,-0.05,0.02,1.01,74.21
1076265,946,-0.05,0.02,1.01,74.21
1076339,946.16,-0.05,0.01,1.01,74.21
1076368,946.16,-0.05,0.01,1.01,74.21
1076442,946.32,-0.05,0.02,1.01,74.21
1076471,946.32,-0.05,0.02,1.01,74.21
1076522,946.32,-0.04,0.02,1.02,74.21
1076551,946.32,-0.04,0.02,1.02,74.21
1076625,946.48,-0.04,0.02,1.01,74.21
1076654,946.48,-0.04,0.02,1.01,74.21
1076705,946.48,-0.05,0.01,1.02,74.21
1076741,946.48,-0.05,0.01,1.02,74.21
1076815,946.64,-0.04,0.01,1.02,74.21
1076847,946.64,-0.04,0.01,1.02,74.21
1076918,946.8,-0.05,0.02,1.01,74.21
1076950,946.8,-0.05,0.02,1.01,74.21
1076998,946.8,-0.05,0.02,1.01,74.21
1077030,946.8,-0.05,0.02,1.01,74.21
1077101,946.96,-0.05,0.03,1.02,74.21
1077133,946.96,-0.05,0.03,1.02,74.21
1077181,946.96,-0.05,0.02,1.02,74.21
1077213,946.96,-0.05,0.02,1.02,74.21
1077296,947.12,-0.04,0.02,1.01,74.21
1077325,947.12,-0.04,0.02,1.01,74.21
1077399,947.28,-0.05,0.02,1.02,74.21
1077428,947.28,-0.05,0.02,1.02,74.21
1077479,947.28,-0.04,0.02,1.02,74.21
1077508,947.28,-0.04,0.02,1.02,74.21
1077582,947.44,-0.04,0.01,1.02,74.21
1077611,947.44,-0.04,0.01,1.02,74.21
1078470,947.44,-0.04,0.02,1.03,74.21
1078502,947.44,-0.04,0.02,1.03,74.21
1078554,947.6,-0.05,0.01,1.02,74.21
1078586,947.6,-0.05,0.01,1.02,74.21
1078639,947.6,-0.04,0.02,1.02,74.21
1078673,947.6,-0.04,0.02,1.02,74.21
1078721,947.6,-0.04,0.01,1.01,74.21
1078753,947.6,-0.04,0.01,1.01,74.21
1078802,947.6,-0.04,0.02,1.02,74.21
1078834,947.6,-0.04,0.02,1.02,74.21
1078889,0,-0.04,0.02,1.02,0
1078918,0,-0.04,0.02,1.02,0
1078972,0.01,-0.05,0.01,1.03,-0.03
1079001,0.01,-0.05,0.01,1.03,-0.03
1079055,-0.69,-0.04,0.02,1.02,34.96
1079084,-0.69,-0.04,0.02,1.02,34.96
1079139,0.03,-0.05,0.02,1.02,0
1079168,0.03,-0.05,0.02,1.02,0
1079239,0,-0.05,0.02,1.01,0
1079268,0,-0.05,0.02,1.01,0
1079342,949.2,-0.04,0.01,1.03,74.21
1079374,949.2,-0.04,0.01,1.03,74.21
1079422,949.2,-0.05,0.02,1.01,74.21
1079454,949.2,-0.05,0.02,1.01,74.21
1079525,949.36,-0.05,0.02,1.01,74.21
1079557,949.36,-0.05,0.02,1.01,74.21
1079605,949.36,-0.05,0.02,1.02,74.21
1079637,949.36,-0.05,0.02,1.02,74.21
1079708,949.52,-0.05,0.02,1.02,74.21
1079745,949.52,-0.05,0.02,1.02,74.21
1079817,949.68,-0.05,0.01,1.01,74.21
1079849,949.68,-0.05,0.01,1.01,74.21
1079900,949.68,-0.05,0.02,1.01,74.21
1079929,949.68,-0.05,0.02,1.01,74.21
1080003,949.84,-0.05,0.01,1.01,74.21
1080032,949.84,-0.05,0.01,1.01,74.21
1080144,950,-0.05,0.02,1.02,74.21
1080173,950,-0.05,0.02,1.02,74.21
1080224,950,-0.04,0.02,1.03,74.21
1080253,950,-0.04,0.02,1.03,74.21
1080327,950.16,-0.05,0.02,1.01,74.21
1080359,950.16,-0.05,0.02,1.01,74.21
1080407,950.16,-0.04,0.02,1.02,74.21
1080439,950.16,-0.04,0.02,1.02,74.21
1080510,950.32,-0.05,0.02,1.03,74.21
1080542,950.32,-0.05,0.02,1.03,74.21
1080612,950.48,-0.05,0.02,1.02,74.21
1080644,950.48,-0.05,0.02,1.02,74.21
1080693,950.48,-0.05,0.01,1.02,74.21
1080725,950.48,-0.05,0.01,1.02,74.21
1080798,950.64,-0.05,0.02,1.01,74.21
1080827,950.64,-0.05,0.02,1.01,74.21
1080878,950.64,-0.05,0.02,1.02,74.21
1080907,950.64,-0.05,0.02,1.02,74.21
1081789,950.8,-0.04,0.02,1.03,74.21
1081818,950.8,-0.04,0.02,1.03,74.21
1081872,950.96,-0.04,0.02,1.02,74.21
1081901,950.96,-0.04,0.02,1.02,74.21
1081953,950.96,-0.04,0.02,1,74.21
1081985,950.96,-0.04,0.02,1,74.21
1082033,950.96,-0.04,0.01,1.02,74.21
1082072,950.96,-0.04,0.01,1.02,74.21
1082121,950.96,-0.04,0.03,1.02,74.21
1082152,950.96,-0.04,0.03,1.02,74.21
1082204,0,-0.04,0.02,1.03,0
1082236,0,-0.04,0.02,1.03,0
1082288,0.01,-0.05,0.02,1.01,-0.03
1082320,0.01,-0.05,0.02,1.01,-0.03
1082371,-0.69,-0.05,0.02,1,34.96
1082403,-0.69,-0.05,0.02,1,34.96
1082475,0.03,-0.05,0.02,1.02,0
1082504,0.03,-0.05,0.02,1.02,0
1082578,952.4,-0.04,0.02,1.02,74.21
1082607,952.4,-0.04,0.02,1.02,74.21
1082658,952.4,-0.04,0.01,1.02,74.21
1082687,952.4,-0.04,0.01,1.02,74.21
1082761,952.56,-0.04,0.02,1.01,74.21
1082790,952.56,-0.04,0.02,1.01,74.21
1082864,952.72,-0.04,0.02,1.01,74.21
1082893,952.72,-0.04,0.02,1.01,74.21
1082944,952.72,-0.04,0.01,1.02,74.21
1082976,952.72,-0.04,0.01,1.02,74.21
1083047,952.88,-0.04,0.01,1.02,74.21
1083079,952.88,-0.04,0.01,1.02,74.21
1083127,952.88,-0.05,0.02,1.01,74.21
1083159,952.88,-0.05,0.02,1.01,74.21
1083236,953.04,-0.05,0.01,1.01,74.21
1083268,953.04,-0.05,0.01,1.01,74.21
1083339,953.2,-0.04,0.02,1.02,74.21
1083371,953.2,-0.04,0.02,1.02,74.21
1083422,953.2,-0.05,0.01,1.01,74.21
1083451,953.2,-0.05,0.01,1.01,74.21
1083525,953.36,-0.04,0.02,1.03,74.21
1083554,953.36,-0.04,0.02,1.03,74.21
1083605,953.36,-0.04,0.01,1.01,74.21
1083634,953.36,-0.04,0.01,1.01,74.21
1083708,953.52,-0.04,0.02,1.01,74.21
1083737,953.52,-0.04,0.02,1.01,74.21
1083811,953.68,-0.04,0.02,1.02,74.21
1083843,953.68,-0.04,0.02,1.02,74.21
1083891,953.68,-0.04,0.02,1.02,74.21
1083923,953.68,-0.04,0.02,1.02,74.21
1083994,953.84,-0.04,0.02,1.03,74.21
1084026,953.84,-0.04,0.02,1.03,74.21
1084074,953.84,-0.05,0.02,1.01,74.21
1084106,953.84,-0.05,0.02,1.01,74.21
1084177,954,-0.05,0.02,1.02,74.21
1084209,954,-0.05,0.02,1.02,74.21
1085099,954.16,-0.05,0.02,1.01,74.21
1085127,954.16,-0.05,0.02,1.01,74.21
1085188,954.32,-0.05,0.01,1.01,74.21
1085217,954.32,-0.05,0.01,1.01,74.21
1085269,954.32,-0.04,0.02,1.02,74.21
1085298,954.32,-0.04,0.02,1.02,74.21
1085349,954.32,-0.04,0.02,1.02,74.21
1085378,954.32,-0.04,0.02,1.02,74.21
1085430,954.32,-0.04,0.02,1.02,74.21
1085459,954.32,-0.04,0.02,1.02,74.21
1085514,0,-0.04,0.02,1.03,0
1085546,0,-0.04,0.02,1.03,0
1085597,0.01,-0.05,0.01,1.01,-0.03
1085629,0.01,-0.05,0.01,1.01,-0.03
1085699,-0.69,-0.05,0.02,1.03,34.96
1085730,-0.69,-0.05,0.02,1.03,34.96
1085801,955.6,-0.04,0.02,1.03,74.21
1085833,955.6,-0.04,0.02,1.03,74.21
1085904,955.76,-0.06,0,1.02,74.21
1085936,955.76,-0.06,0,1.02,74.21
1085987,955.76,-0.05,0.02,1.04,74.21
1086016,955.76,-0.05,0.02,1.04,74.21
1086090,955.92,-0.05,0.02,1.01,74.21
1086119,955.92,-0.05,0.02,1.01,74.21
1086170,955.92,-0.04,0.02,1.02,74.21
1086199,955.92,-0.04,0.02,1.02,74.21
1086278,956.08,-0.04,0.02,1.02,74.21
